"type","lat","lng","id","zone","device","description"
"Point","40.436120841016205","-3.60553690342105","6500","city","66018","Av. Luis Aragones N-S - Av. Luis Aragones-Pl. Grecia"
"Point","40.412637718310194","-3.6550507264956527","6433","city","67024","Av. Doctor García Tapia - Corregidor Diego Valderrábano-Arroyo de la Media Legua"
"Point","40.41352041728746","-3.652937864400627","6466","city","67407","C/. Alcalde Garrido Juaristi - Alcalde Garrido Juaristi-Arroyo Media Legua"
"Point","40.36451568000807","-3.7141004349574027","4999","city","39057","RAFAELA YBARRA S-N(M-40-CARABANCHEL)"
"Point","40.364720068652225","-3.713882849162195","3445","city","39058"," ENTRADA M-40 A RAFAELA YBARRA"
"Point","40.368985929128954","-3.7156120922496227","5000","city","39060"," GUETARIA N-S(OREJA-REGIL)"
"Point","40.398999100325256","-3.734122708031057","5188","city","81008","VIA CARPETANA O-E(A.VALDECELADA-E.SANTO)"
"Point","40.38993453456359","-3.7129366960014827","5302","city","85025","BALEARES O-E"
"Point","40.390022075683625","-3.7119249148833857","5303","city","85026","PTE DE LOS CAPUCHINOS ENTRADA CRUCE S-N"
"Point","40.37298839594683","-3.7645175802164523","5304","city","86001","J.TURINA E-O (JACOBEO-GRAL.MILLAN ASTRAY"
"Point","40.37206456614754","-3.7657526389898464","5305","city","86002","CTRA.B? FORTUNA S-N(TROMPAS-J.TURINA)"
"Point","40.373338163803986","-3.7667659150171153","5306","city","86003","AVIACION  E-O(G.MILLAN ASTRAY-J.CADALSO)"
"Point","40.37508425373406","-3.778172884343697","5318","city","86014","AVIACION O-N(GIRO A NAVALM.MATA)"
"Point","40.376127009806744","-3.7813573499260076","5320","city","86016","MIRABEL N-S(MONROY-AV.AVIACION)"
"Point","40.33889287270231","-3.706572906719084","5392","city","94011","S. ERASMO S-N(S.CESARIO-S.NORBERTO)"
"Point","40.417537904629484","-3.6548678040676807","3561","m30","PM30753","PM30753"
"Point","40.40287585335074","-3.691027041168968","4147","city","12041","Ancora E-O - General Lacy-Rafael Riego"
"Point","40.39349992549597","-3.6824530868946925","4143","city","12037"," Meneses S-N (5 mts.) -  Meneses S-N (5 mts.)"
"Point","40.401842119703936","-3.690865116612227","4146","city","12040","General Lacy S-N - Canarias-Ancora"
"Point","40.41908701396479","-3.6927396212420347","4271","city","15300"," Pl. Cibeles S-N(Delante G.11)(P.M.6) -  Pl. Cibeles S-N(Delante G.11)(P.M.6)"
"Point","40.419219111883045","-3.6935275305941997","4272","city","15301"," Pl. Cibeles N-S(Delante G.9)(P.M.2) -  Pl. Cibeles N-S(Delante G.9)(P.M.2)"
"Point","40.42255234389949","-3.7094942368471133","4292","city","16014","Gran Via, 64 S-N - Garcia Molinas-General Mitre"
"Point","40.422691318414955","-3.7076361935916538","4293","city","16015"," San Bernardo, 37 E-O - Antonio Grillo-Gran Via"
"Point","40.421323639034014","-3.7076520818762253","4294","city","16016","Gran Via, 51 N-S - San Bernardo-Silva"
"Point","40.42070097939814","-3.7082869270609007","4295","city","16017","San Bernardo, 15 O-E - Pl. Santo Domingo-Gran Via"
"Point","40.41809275829256","-3.6988680013480497","4252","city","15012","Alcala E-O - Cedaceros-Peligros"
"Point","40.43790509487851","-3.7194010962778212","3715","city","23001","Reyes Católicos S-N - Arco Victoria-Isaac Peral "
"Point","40.38713274376538","-3.6397896875345244","6946","city","41058","Av. Albufera - Rafael Alberti-Fuengirola"
"Point","40.427103293788036","-3.719956878304293","4364","city","17033","Pintor Rosales N-S - Buen Suceso-Quintana"
"Point","40.4388524533647","-3.7095085385758915","4419","city","20001"," Cea Bermúdez, 30 O-E - Galileo-Vallehermoso"
"Point","40.44116810476151","-3.692061335973383","4465","city","22300"," Pl. San Juan de la Cruz N-S (P.M.3)(Delante G.2) -  Pl. San Juan de la Cruz N-S (P.M.3)(Delante G.2)"
"Point","40.440437369789045","-3.6916289711819528","4469","city","22304"," Pº Castellana N-S(Delante G.3,salida) (P.M.1) -  Pº Castellana N-S(Delante G.3,salida) (P.M.1)"
"Point","40.43487156198737","-3.6702117457448082","4652","city","35011","Cartagena S-N - Eraso-Maria Teresa"
"Point","40.43646717785241","-3.6628535688249677","4672","city","35038","Brescia E-O - Av.Brasilia-Av.Bruselas"
"Point","40.43522770625395","-3.662344074200069","4674","city","35040","Martínez Izquierdo O-E - Francisco Altimiras-Av.Brasilia"
"Point","40.43508976652089","-3.6594213853643316","4675","city","35041","Puente Calero E-O - Av.de la Paz-Av.Brasilia"
"Point","40.434340353840476","-3.661165675179329","4676","city","35042","Roberto Domingo S-N - Av.Toreros-Av.Donostiarra"
"Point","40.48342324027481","-3.69974002153002","5441","city","43030","Santiago de Compostela O-E - Ginzo  Limia-Arzobispo Morcillo"
"Point","40.46079798869294","-3.6899296069558254","5451","city","60004","PºCastellana N-S - Fco.Gervás-Sor Angela de la Cruz"
"Point","40.45507239335136","-3.687028400024207","5505","city","60062","Padre Damián S-N - Falla-Profesor Waksman"
"Point","40.45498405520052","-3.6871063127610184","5506","city","60063","Padre Damián N-S - Falla-Rafael Salgado"
"Point","40.45406690570011","-3.68830397702088","5507","city","60064","Rafael Salgado O-E - PºCastellana-Padre Damián"
"Point","40.45747922042647","-3.6905964364676445","5509","city","60067","Lateral PºCastellana S-N - Juán Gris-Gral.Yagüe"
"Point","40.457605607494905","-3.6910509602902044","5680","city","60068","Juán Gris O-E - Capitán Haya-PºCastellana"
"Point","40.40989418709591","-3.7178960277200206","4696","city","90011","Pº Imperial  E-O - Jemenuño-Ronda de Segovia"
"Point","40.41042158509949","-3.718480761874244","3444","city","90012"," Pº Melancólicos S-N - Pº Imperial-Ronda de Segovia"
"Point","40.39756909437605","-3.704480224937819","10038","city","90013","Arganda N-S - Valdelasierra -Yeserías"
"Point","40.4065054327769","-3.7104255828300934","3477","city","90016","Ronda de Segovia E-O - Carlos Arniches-Puerta Toledo"
"Point","40.40784921176347","-3.712530685873434","3478","city","90017","Gran Vía de San Francisco N-S - Aguila-Puerta Toledo"
"Point","40.40506844508905","-3.712285969822126","4697","city","90018"," Toledo S-N - Santa Casilda-Puerta Toledo"
"Point","40.403252049989554","-3.720197823794534","4691","city","90006","Pº Melancólicos E-O - San Epifanio-Pº Pontones"
"Point","40.401979280885406","-3.6875174787920986","7023","city","97112","Méndez Alvaro N-S - Ãncora - Canarias"
"Point","40.41962314804285","-3.669006680538789","4050","city","97103","Dr.Esquerdo 63 S-N - Ibiza-OÂ´Donnell"
"Point","40.42125134644742","-3.6705752451627376","4056","city","97105","OÂ´Donell 52 O-E - Maíquez - Dr.Esquerdo"
"Point","40.42089042513428","-3.667429290709262","4051","city","97106","OÂ´Donell 69 E-O - Iturbe-Dr.Esquerdo"
"Point","40.42377173900555","-3.668666747779236","4059","city","97107","Dr.Esquerdo 43 S-N - Jorge Juan - Fundadores"
"Point","40.399440559254366","-3.684419559119304","7076","city","97108","Méndez Alvaro S-N - Garganta de los Montes-Comercio"
"Point","40.47956431717814","-3.6664683629594506","6098","city","47038","C/. Dalia - Jazmín-Arturo Soria"
"Point","40.47476625034097","-3.6656530540653383","3778","city","47409","Av. San Luis  - Arturo Soria-Mesena"
"Point","40.422036441944556","-3.6568744484200217","6133","city","53001","Av. Marqués de Corbera  - M30-Ricardo Ortíz"
"Point","40.42877503196067","-3.643417479303934","3649","city","53033","C/. Ezequiel Solana  - Ezequiel Solana-Francisco Villaespesa"
"Point","40.4299656270014","-3.644410311778773","6162","city","53034","C/. Ezequiel Solana  - Servando Batanero- Francisco Villaespesa"
"Point","40.43111044284593","-3.645284238629623","6163","city","53035","C/. Ezequiel Solana  - Ezequiel Solana-Vital Aza"
"Point","40.42601114234166","-3.645435518061653","3648","city","53030","Lago Constanza (puerta Principal Cementerio) - Lago Constanza-Av. Daroca"
"Point","40.427146384292996","-3.6455729841337523","6160","city","53031","Av. Daroca - Francisco Villaespesa-Av. Daroca"
"Point","40.42940817903985","-3.6477549783746426","6161","city","53032","C/. José María Pereda  - Servando Batanero-Francisco Villaespesa"
"Point","40.42915986016471","-3.645712292340253","6183","city","53405","C/. Francisco Villaespesa - Francisco Villaespesa-Lago Constanza"
"Point","40.42918716665241","-3.6451888394586978","6184","city","53406","C/. Francisco Villaespesa - Francisco Villaespesa-Salas Barbadillo"
"Point","40.41080777690016","-3.6099621477194623","3783","city","54017","Av. Vicálvaro a Canillejas - Av. Vicálvaro a Canillejas-Pl. Vicalvarada"
"Point","40.409101159861684","-3.6083253257161183","6206","city","54018","C/. Villablanca  - Los Manantiales-Pº Artilleros"
"Point","40.40756136152259","-3.6045436847706465","6207","city","54019","C/. Villablanca  - Villajimena- Los Manantiales"
"Point","40.44989790713954","-3.62628901305367","6234","city","55014","Puente Felipe Juvara - A2-Pl. Yucatán"
"Point","40.452078759057926","-3.6267627814183565","6235","city","55015","Av. de los Andes - Abelias-Pl. Yucatán"
"Point","40.4537570694674","-3.6241963303280387","6236","city","55016","Av. de los Andes - Abelias-Gta. Mar Caribe"
"Point","40.45506609901922","-3.621342818512936","6237","city","55017","Av. de los Andes - Mitra-Gta. Mar Caribe"
"Point","40.46639843559299","-3.6364473857739097","6239","city","55022","C/. Emigrantes - Mota del Cuervo-Tribaldos"
"Point","40.46633566967202","-3.6365661059558576","6240","city","55023","C/. Emigrantes - Tribaldos-Ctra. Canillas"
"Point","40.34886498475822","-3.700295737977889","4818","city","26008","P? TALLERES O-E(ARROYOBUENO-ALCOCER)"
"Point","40.34964772776215","-3.700692280023355","4819","city","26009","ALCOCER O-E(LITOS-P?TALLERES)"
"Point","40.36147851310565","-3.693337137588604","4820","city","26010"," VERBENA PALOMA O-E"
"Point","40.36097049368846","-3.6938154579580096","4821","city","26011"," UNANIMIDAD E-O"
"Point","40.36087222122343","-3.6946534286371286","4828","city","26019","VERBENA DE LA PALOMA O-E (PAN Y TOROS)"
"Point","40.350386500200855","-3.6987555718720264","4813","city","26006","V.DESAMPARAD N-S(ANOETA-ALCOCER)"
"Point","40.34958178258104","-3.6986846581600252","4817","city","26007","ALCOCER GIRO A V. DE LOS DESAMPARADOS"
"Point","40.39603337492434","-3.7576789792317973","4901","city","37014","VALMOJADO S-N(VALMOJADO,53-VALMOJADO,49)"
"Point","40.39952285540956","-3.7336530551939755","5187","city","81007","V.CARPET.GIRO N-E(CARAMUEL-ERM.STO)"
"Point","40.3925779829274","-3.7092597553910887","5300","city","85023","MARQUES JURA REAL S-N"
"Point","40.37545932045137","-3.780218366923819","5319","city","86015","AVIACION E-O(NAVALMO.DE LA MATA-MIRABEL)"
"Point","40.377634663140896","-3.783412148090264","5323","city","86020","MONROY N-S(GRAL. FANJUL-AVIACION)"
"Point","40.374556163099506","-3.775023498453149","5324","city","86021","AVIACION O-E(VALLE INCLAN-RAFAEL FINAT)"
"Point","40.37655148037057","-3.7827554776910532","5325","city","86022","AV.AVIACION  E-O(MIRABEL-MONROY)"
"Point","40.336385416492654","-3.7113090079464346","3590","city","94008","R. PINTO NE-SO(V.TOBALINA-MONTEJO)"
"Point","40.44704162839494","-3.727740043977263","5407","city","29004","AV. COMPLUTENSE S-N(FRENTE A FACULTAD FARMACIA-PARANINFO)"
"Point","40.44807215153415","-3.7294134062883124","5408","city","29005","PROFESOR ARANGUREN O-E(EDUARDO SAAVEDRA-AV.COMPLUTENSE)"
"Point","40.445921199548934","-3.727279670716034","5409","city","29006"," BOTANICO E-O(ENTRADA AV. COMPLUTENSE)"
"Point","40.38460026795303","-3.7178070945216897","6822","m30","PM31453","PM31453"
"Point","40.39404889393832","-3.7023014395526026","6868","m30","14NL24PM01","14NL24PM01"
"Point","40.3989223347604","-3.714551015597447","1033","m30","15RH53PM01","15RH53PM01"
"Point","40.39845404053909","-3.7113474247091633","6864","m30","15RR41PM01","15RR41PM01"
"Point","40.400219515307576","-3.7198451711129477","6847","m30","16NC07PM01","16NC07PM01"
"Point","40.38926450844598","-3.685157945710603","6877","m30","12NC07PM01","12NC07PM01"
"Point","40.40534008518702","-3.722324931861023","6845","m30","16NC75PM01","16NC75PM01"
"Point","40.40747181774818","-3.722485437418073","6843","m30","17XC08PM01","17XC08PM01"
"Point","40.416672750911204","-3.7228941867761582","6838","m30","18XC11PM01","18XC11PM01"
"Point","40.419970553160574","-3.7225321307173425","1013","m30","18XC46PM01","18XC46PM01"
"Point","40.38734507105319","-3.6967089330726504","1019","m30","13XL49PM01","13XL49PM01"
"Point","40.39733944506471","-3.710481527109239","7145","m30","14NC96PM01","14NC96PM01"
"Point","40.39394510557379","-3.696671231918456","3728","city","11008","Guillermo de Osma E-O - Alonso Carbonel-Benito Valderas"
"Point","40.39462098651323","-3.6998658619825604","3614","city","11009","Pº Chopera E-O - Jaime el Conquistador-Fernando Poo"
"Point","40.39651271691611","-3.698963995758239","4085","city","11012","Divino Vallés O-E - Fernando Poo-Jaime el Conquistador"
"Point","40.38784552926461","-3.6902141237841506","4102","city","11031","Bronce E-O - Hierro-Embajadores"
"Point","40.39244606699027","-3.694930572629549","4122","city","12015","Pº Delicias S-N - Pl. Legazpi-Pl. Beata MªAna Jesus"
"Point","40.39400491862364","-3.695912840392011","4123","city","12016","Guillermo de Osma O-E - Domingo P. Val - Pl.Beata MªAna Jesus"
"Point","40.40295142115332","-3.6923778102809806","4149","city","12043","Ancora E-O - Rafael Riego-Pº Delicias"
"Point","40.4006411098478","-3.691026479923989","4150","city","12044","General Lacy N-S - Bustamante-Ramirez Prado"
"Point","40.40019112047849","-3.691978089009214","4151","city","12045","Ramirez Prado O-E - Pº Delicias-Juan de Mariana"
"Point","40.41588716870928","-3.6889149099818637","3759","city","13003","Alfonso XII S-N - Giro a Antonio Maura"
"Point","40.39300897235279","-3.693904710370415","4121","city","12014","Embajadores S-N - Granito-Pl. Beata MªAna Jesus"
"Point","40.405472355103434","-3.6955284242209516","4177","city","13034","Marques Valdavia, 9 O-E - Sta Maria Cabeza-Ronda Atocha"
"Point","40.40418591350451","-3.695775525333558","4178","city","13035","Batalla del Salado N-S - Delicias-Palos Frontera"
"Point","40.405016295871775","-3.697058765751826","3692","city","13037","Jose Antonio Armona N-S - Sebastian Elcano-Sta Maria Cabeza"
"Point","40.401022145716766","-3.6983925198204535","4180","city","13038","Ferrocarril O-E - Sta Maria Cabeza-Batalla del Salado"
"Point","40.40002712913425","-3.69881145355647","4181","city","13039","Embajadores N-S - Sta Maria Cabeza-General Palanca"
"Point","40.40056097370611","-3.699761045447214","4182","city","13040","Sta Maria Cabeza N-S - Embajadores-Peñuelas"
"Point","40.39378005863013","-3.7055524036971255","4183","city","13041","Sta MªCabeza Entr.Calle30 Ext Sent A4(Desde Fdez.Ladreda) - Sta MªCabeza Entr.Calle30 Ext Sent A4(Desde Fdez.Ladreda)"
"Point","40.41151904474865","-3.6974371188359356","4205","city","14007","Atocha E-O - San Eugenio-Moratin"
"Point","40.41087137074859","-3.696112042494783","4206","city","14008","Atocha E-O - San Pedro-San Eugenio"
"Point","40.40652742976148","-3.696042597725289","4207","city","14009"," Marques de la Valdavia S-N - Entrada Cruce"
"Point","40.40716719670977","-3.6978902051185627","4208","city","14010","Mallorca N-S - Dr.Fourquet -Ronda Atocha"
"Point","40.40657676231061","-3.697041617990093","4209","city","14011","Ronda Atocha E-O - Marques Valdavia-Mallorca"
"Point","40.40538673844666","-3.6990659596579762","3722","city","14012","Fray Luis de Leon S-N - Palos Frontera-Ronda Valencia"
"Point","40.43438503608639","-3.72084414367759","4340","city","17004","Pº Moret  O-E - Martin de los Heros-Princesa"
"Point","40.452547212412924","-3.6990739794643144","5489","city","60043","General Perón O-E - Dulcinea-Comandante Zorita"
"Point","40.4688564784497","-3.677148653450991","5531","city","61017","Av.Burgos N-S - Ntra.Sra. del Recuerdo- Pl.Duque de Pastrana"
"Point","40.45858927407569","-3.683394537819642","5576","city","61065","Alberto Alcocer O-E - Lígula-Condes de Val"
"Point","40.467616342509864","-3.679809650536868","5614","city","61110","Mateo Inurria E-O - Pº de la Habana-Av.del Recuerdo"
"Point","40.4596768555441","-3.6662463533038108","5617","city","61113","Pte Costa Rica E-O(Entrada Túnel) - Arturo Soria-José MªSoler"
"Point","40.45998491722565","-3.66721351825222","7093","city","61115","Acceso M-30(Túnel)E-O - M-30-Pl.José MÂªSoler"
"Point","40.45949226367477","-3.6967996159748786","5672","city","62058","Infanta Mercedes S-N - Pensamiento-Sor Angela de la Cruz"
"Point","40.46024561040047","-3.6967761757381883","5674","city","62060","Sor Angela de la Cruz E-O - Infanta Mercedes-Bravo Murillo"
"Point","40.460207265571","-3.6973965340879604","3751","city","62061","Sor Angela de la Cruz O-E(Lateral) - Bravo Murillo-Infanta Mercedes"
"Point","40.44930657807184","-3.698005961722252","5733","city","63046","Basílica O-E - Cte.Zorita-Gral.Moscardó"
"Point","40.447555579866155","-3.703843390403398","5697","city","63009","Bravo Murillo S-N - Gta.Cuatro Caminos-Hernani"
"Point","40.45002382665728","-3.6967646570912387","5731","city","63044","Gral.Moscardó S-N - Basílica-Reina Mercedes"
